symbol,company,series,arm,last_close,market_cap_cr,median_turnover_cr,min_turnover_cr,median_trades,median_volume,band_pct,circuit_days,circuit_frac,sessions_seen,sessions_traded,listing_date,listing_age_days,in_index_universe,mcap_pending,last_date,gsm_stage,asm,exclude_reason,gate_reason
RELAXO,Relaxo Footwears Limited,EQ,,402.95,10031.0,15.219,2.042,13524.0,388460.0,20.0,1,0.04,25,25,2011-06-17,5516.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RELCHEMQ,Reliance Chemotex Industries Limited,EQ,,127.29,,0.036,0.009,87.0,2727.0,20.0,0,0.0,25,25,2022-05-25,1521.0,False,False,2026-07-24,,,"illiquid: Rs4 lakh median daily turnover (floor Rs50 lakh); only 87 trades/day median — one operator's book, not a market","illiquid: Rs4 lakh median daily turnover (floor Rs50 lakh); only 87 trades/day median — one operator's book, not a market"
RELIABLE,Reliable Data Services Limited,EQ,,143.88,,0.176,0.029,332.0,11887.0,20.0,0,0.0,25,25,2024-07-10,744.0,False,False,2026-07-24,,,illiquid: Rs18 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs18 lakh median daily turnover (floor Rs50 lakh)
RELIANCE,Reliance Industries Limited,EQ,,1278.0,1729458.0,1724.352,915.157,226862.0,12931213.0,,0,0.0,25,25,1995-11-29,11195.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RELIGARE,Religare Enterprises Limited,EQ,,258.05,8750.0,20.256,4.142,11719.0,759870.0,20.0,0,0.0,25,25,2007-11-21,6820.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RELTD,Ravindra Energy Limited,EQ,,171.45,3404.0,8.983,2.081,8160.0,554551.0,20.0,0,0.0,25,25,2024-07-30,724.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
REMSONSIND,Remsons Industries Limited,EQ,price+mcap,78.31,273.0,0.784,0.386,1613.0,92764.0,20.0,0,0.0,25,25,1996-01-31,11132.0,False,False,2026-07-24,,,,
RENUKA,Shree Renuka Sugars Limited,EQ,price,22.23,4732.0,7.322,4.461,7320.0,3248557.0,20.0,0,0.0,25,25,2005-10-31,7571.0,True,False,2026-07-24,,,,
REPCOHOME,Repco Home Finance Limited,EQ,,388.4,2430.0,3.472,1.346,3408.0,84899.0,20.0,0,0.0,25,25,2013-04-01,4862.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
REPRO,Repro India Limited,EQ,,371.9,,0.219,0.071,295.0,6031.0,20.0,0,0.0,25,25,2005-12-22,7519.0,False,False,2026-07-24,,,"illiquid: Rs22 lakh median daily turnover (floor Rs50 lakh); only 295 trades/day median — one operator's book, not a market","illiquid: Rs22 lakh median daily turnover (floor Rs50 lakh); only 295 trades/day median — one operator's book, not a market"
RESPONIND,Responsive Industries Limited,EQ,,176.02,4693.0,2.217,0.675,3136.0,114048.0,20.0,0,0.0,25,25,2010-10-29,5747.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RETAIL,JHS Svendgaard Retail Ventures Limited,EQ,price,16.65,,0.004,0.0,60.0,2423.0,20.0,0,0.0,25,25,2024-06-26,758.0,False,False,2026-07-24,,,"illiquid: Rs0 lakh median daily turnover (floor Rs50 lakh); only 60 trades/day median — one operator's book, not a market","illiquid: Rs0 lakh median daily turnover (floor Rs50 lakh); only 60 trades/day median — one operator's book, not a market"
RGL,Renaissance Global Limited,EQ,,118.11,1268.0,3.341,1.494,2498.0,277443.0,20.0,0,0.0,25,25,2007-12-12,6799.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RHETAN,Rhetan TMT Limited,EQ,price,28.35,,9.699,2.166,3729.0,3425798.0,20.0,0,0.0,25,25,2025-09-26,301.0,False,False,2026-07-24,,,"listed 301d ago — under a year of history, no trend to read","listed 301d ago — under a year of history, no trend to read"
RHIM,RHI MAGNESITA INDIA LIMITED,EQ,,398.95,8238.0,29.501,7.626,15484.0,745087.0,20.0,0,0.0,25,25,2012-03-12,5247.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RHL,Robust Hotels Limited,EQ,,167.34,,0.166,0.015,81.0,9203.0,20.0,0,0.0,25,25,2023-04-25,1186.0,False,False,2026-07-24,,,"illiquid: Rs17 lakh median daily turnover (floor Rs50 lakh); only 81 trades/day median — one operator's book, not a market","illiquid: Rs17 lakh median daily turnover (floor Rs50 lakh); only 81 trades/day median — one operator's book, not a market"
RICOAUTO,Rico Auto Industries Limited,EQ,,139.07,1882.0,19.231,8.763,13672.0,1449275.0,20.0,0,0.0,25,25,2003-05-12,8474.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RIIL,Reliance Industrial Infrastructure Limited,EQ,,729.55,1102.0,5.038,2.721,3169.0,64083.0,20.0,0,0.0,25,25,1995-11-29,11195.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RIR,RIR Power Electronics Limited,EQ,,157.51,1253.0,1.241,0.886,1848.0,77031.0,20.0,0,0.0,7,7,2026-07-16,8.0,False,False,2026-07-24,,,"listed 8d ago — under a year of history, no trend to read","listed 8d ago — under a year of history, no trend to read"
RISHABH,Rishabh Instruments Limited,EQ,,622.3,2406.0,8.722,2.888,7176.0,140658.0,20.0,0,0.0,25,25,2023-09-11,1047.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RITCO,Ritco Logistics Limited,EQ,mcap,297.2,851.0,1.564,0.255,1582.0,58496.0,20.0,0,0.0,25,25,2022-04-12,1564.0,False,False,2026-07-24,,,,
RITES,RITES Limited,EQ,,213.7,10270.0,15.472,6.166,14307.0,694207.0,20.0,0,0.0,25,25,2018-07-02,2944.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RKDL,Ravi Kumar Distilleries Limited,EQ,price,19.91,,0.018,0.002,99.0,9511.0,20.0,0,0.0,25,25,2010-12-27,5688.0,False,False,2026-07-24,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 99 trades/day median — one operator's book, not a market","illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 99 trades/day median — one operator's book, not a market"
RKEC,RKEC Projects Limited,EQ,price,26.73,,0.08,0.022,306.0,28818.0,10.0,1,0.04,25,25,2020-12-18,2044.0,False,False,2026-07-24,,,illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh)
RKFORGE,Ramkrishna Forgings Limited,EQ,,580.7,10518.0,22.084,5.7,11783.0,373704.0,20.0,0,0.0,25,25,2004-05-05,8115.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RKSWAMY,R K Swamy Limited,EQ,mcap,101.37,512.0,0.544,0.14,935.0,53098.0,20.0,0,0.0,25,25,2024-03-12,864.0,False,False,2026-07-24,,,,
RMC,RMC Switchgears Limited,EQ,,268.05,,0.84,0.263,1190.5,25869.5,20.0,0,0.0,24,24,2026-04-01,114.0,False,False,2026-07-24,,,"listed 114d ago — under a year of history, no trend to read","listed 114d ago — under a year of history, no trend to read"
RMDRIP,R M Drip and Sprinklers Systems Limited,EQ,price,18.11,,2.601,0.673,1889.0,1357382.0,5.0,1,0.04,25,25,2025-07-30,359.0,False,False,2026-07-24,,,"5% circuit band — cannot exit on bad news; listed 359d ago — under a year of history, no trend to read","5% circuit band — cannot exit on bad news; listed 359d ago — under a year of history, no trend to read"
RML,Rane (Madras) Limited,EQ,,1130.4,3124.0,3.845,1.453,4190.0,30882.0,20.0,0,0.0,25,25,2005-08-30,7633.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RNBDENIMS,R&B Denims Limited,EQ,price,9.27,,0.295,0.133,677.0,266091.0,5.0,1,0.04,25,25,2025-09-04,323.0,False,False,2026-07-24,,LT Stage I,"ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging; 5% circuit band — cannot exit on bad news; listed 323d ago — under a year of history, no trend to read; illiquid: Rs30 lakh median daily turnover (floor Rs50 lakh)","ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging; 5% circuit band — cannot exit on bad news; listed 323d ago — under a year of history, no trend to read; illiquid: Rs30 lakh median daily turnover (floor Rs50 lakh)"
ROHLTD,Royal Orchid Hotels Limited,EQ,mcap,310.95,853.0,0.564,0.223,750.0,17307.0,20.0,0,0.0,25,25,2006-02-06,7473.0,False,False,2026-07-24,,,,
ROLEXRINGS,Rolex Rings Limited,EQ,,139.64,3803.0,15.724,6.822,9879.0,1093800.0,20.0,0,0.0,25,25,2021-08-09,1810.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
ROML,Raj Oil Mills Limited,EQ,price,44.51,,0.011,0.001,56.0,2464.0,20.0,0,0.0,25,25,2020-10-06,2117.0,False,False,2026-07-24,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 56 trades/day median — one operator's book, not a market","illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 56 trades/day median — one operator's book, not a market"
ROSSARI,Rossari Biotech Limited,EQ,,489.8,2713.0,4.185,1.398,3834.0,81743.0,20.0,0,0.0,25,25,2020-07-23,2192.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
ROSSELLIND,Rossell India Limited,EQ,price,58.94,,0.145,0.032,411.0,25693.0,20.0,0,0.0,25,25,2012-09-25,5050.0,False,False,2026-07-24,,,illiquid: Rs14 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs14 lakh median daily turnover (floor Rs50 lakh)
ROSSTECH,Rossell Techsys Limited,EQ,,983.3,3701.0,14.357,5.742,9460.0,147358.0,20.0,0,0.0,25,25,2024-12-09,592.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
ROTO,Roto Pumps Limited,EQ,price,68.08,1283.0,4.739,1.543,5294.0,720472.0,20.0,0,0.0,25,25,2022-04-21,1555.0,False,False,2026-07-24,,,,
ROUTE,ROUTE MOBILE LIMITED,EQ,,568.55,3487.0,8.215,3.432,5837.0,147990.0,20.0,0,0.0,25,25,2020-09-21,2132.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RPEL,Raghav Productivity Enhancers Limited,EQ,,1303.2,5985.0,8.255,4.043,5752.0,64150.0,20.0,0,0.0,25,25,2024-08-08,715.0,False,False,2026-07-24,,LT Stage I,"ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging","ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging"
RPGLIFE,RPG Life Sciences Limited,EQ,,2937.0,4858.0,3.855,0.605,2136.0,16371.0,20.0,0,0.0,25,25,2008-06-10,6618.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RPOWER,Reliance Power Limited,EQ,,24.06,9951.0,60.778,27.136,36514.0,24319873.0,20.0,0,0.0,25,25,2008-02-11,6738.0,True,False,2026-07-24,,,"not penny/nano — too big on both arms: a Rs24 share of a Rs9,951 Cr company (the price arm's ceiling is Rs5,000 Cr — a cheap share is not a small company)",
RPPINFRA,R.P.P. Infra Projects Limited,EQ,price,61.5,,0.231,0.094,693.0,36942.0,20.0,0,0.0,25,25,2010-12-06,5709.0,False,False,2026-07-24,,,illiquid: Rs23 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs23 lakh median daily turnover (floor Rs50 lakh)
RPPL,Rajshree Polypack Limited,EQ,price,21.47,,0.344,0.109,1239.0,156615.0,20.0,0,0.0,25,25,2021-11-26,1701.0,False,False,2026-07-24,,,illiquid: Rs34 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs34 lakh median daily turnover (floor Rs50 lakh)
RPSGVENT,RPSG VENTURES LIMITED,EQ,,893.95,2958.0,1.7,0.558,1124.0,18469.0,5.0,0,0.0,25,25,2019-01-25,2737.0,False,False,2026-07-24,,,5% circuit band — cannot exit on bad news,5% circuit band — cannot exit on bad news
RPTECH,Rashi Peripherals Limited,EQ,,779.85,5141.0,44.048,8.655,23745.0,577666.0,20.0,0,0.0,25,25,2024-02-14,891.0,False,False,2026-07-24,,LT Stage I,"ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging","ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging"
RRIL,RRIL Limited,EQ,price,16.63,,0.033,0.007,97.0,19306.0,20.0,0,0.0,25,25,2026-04-20,95.0,False,False,2026-07-24,,,"listed 95d ago — under a year of history, no trend to read; illiquid: Rs3 lakh median daily turnover (floor Rs50 lakh); only 97 trades/day median — one operator's book, not a market","listed 95d ago — under a year of history, no trend to read; illiquid: Rs3 lakh median daily turnover (floor Rs50 lakh); only 97 trades/day median — one operator's book, not a market"
RRKABEL,R R Kabel Limited,EQ,,2493.6,28204.0,96.485,44.094,40387.0,419751.0,20.0,0,0.0,25,25,2023-09-20,1038.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RSDFIN,RSD Finance Limited,EQ,price,82.81,,0.001,0.0,5.0,93.0,20.0,0,0.0,22,22,2026-04-20,95.0,False,False,2026-07-24,,,"listed 95d ago — under a year of history, no trend to read; illiquid: Rs0 lakh median daily turnover (floor Rs50 lakh); only 5 trades/day median — one operator's book, not a market","listed 95d ago — under a year of history, no trend to read; illiquid: Rs0 lakh median daily turnover (floor Rs50 lakh); only 5 trades/day median — one operator's book, not a market"
RSL,Rajputana Stainless Limited,EQ,,132.72,,1.897,0.614,1413.0,144162.0,20.0,0,0.0,25,25,2026-03-19,127.0,False,False,2026-07-24,,,"listed 127d ago — under a year of history, no trend to read","listed 127d ago — under a year of history, no trend to read"
RSYSTEMS,R Systems International Limited,EQ,,245.51,2909.0,11.22,2.736,8962.0,455103.0,20.0,0,0.0,25,25,2006-04-26,7394.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RTNINDIA,RattanIndia Enterprises Limited,EQ,price,31.6,4368.0,3.816,1.912,5011.0,1161046.0,20.0,0,0.0,25,25,2012-07-30,5107.0,True,False,2026-07-24,,,,
RTNPOWER,RattanIndia Power Limited,EQ,price,8.63,4634.0,8.89,6.433,10466.0,9773782.0,20.0,0,0.0,25,25,2009-10-30,6111.0,True,False,2026-07-24,,,,
RUBFILA,Rubfila International Limited,EQ,price,73.08,,0.102,0.035,341.0,13722.0,20.0,0,0.0,25,25,2024-08-08,715.0,False,False,2026-07-24,,,illiquid: Rs10 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs10 lakh median daily turnover (floor Rs50 lakh)
RUBICON,Rubicon Research Limited,EQ,,1520.2,21616.0,39.845,18.836,19915.0,269444.0,20.0,0,0.0,25,25,2025-10-16,281.0,True,False,2026-07-24,,,"listed 281d ago — under a year of history, no trend to read","listed 281d ago — under a year of history, no trend to read"
RUCHINFRA,Ruchi Infrastructure Limited,EQ,price,5.99,,0.03,0.006,156.0,47279.0,20.0,0,0.0,25,25,1996-10-16,10873.0,False,False,2026-07-24,,,"illiquid: Rs3 lakh median daily turnover (floor Rs50 lakh); only 156 trades/day median — one operator's book, not a market","illiquid: Rs3 lakh median daily turnover (floor Rs50 lakh); only 156 trades/day median — one operator's book, not a market"
RUCHIRA,Ruchira Papers Limited,EQ,,106.47,,0.217,0.088,497.0,20865.0,20.0,0,0.0,25,25,2006-12-20,7156.0,False,False,2026-07-24,,,illiquid: Rs22 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs22 lakh median daily turnover (floor Rs50 lakh)
RUPA,Rupa & Company Limited,EQ,,163.19,1298.0,2.432,0.819,2439.0,144955.0,20.0,0,0.0,25,25,2011-12-07,5343.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RUSHIL,Rushil Decor Limited,EQ,price+mcap,17.76,521.0,0.895,0.369,1433.0,551701.0,20.0,0,0.0,25,25,2011-07-07,5496.0,False,False,2026-07-24,,,,
RUSTOMJEE,Keystone Realtors Limited,EQ,,399.75,5046.0,1.193,0.321,1518.0,28781.0,20.0,0,0.0,25,25,2022-11-24,1338.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RVHL,Ravinder Heights Limited,EQ,price,45.87,,0.059,0.009,452.0,13002.0,20.0,0,0.0,25,25,2020-12-18,2044.0,False,False,2026-07-24,,,illiquid: Rs6 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs6 lakh median daily turnover (floor Rs50 lakh)
RVNL,Rail Vikas Nigam Limited,EQ,,224.53,49159.0,93.56,47.917,34280.0,3979891.0,,0,0.0,25,25,2019-04-11,2661.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
RVTH,Revathi Equipment India Limited,EQ,,685.05,,0.039,0.01,39.0,532.0,20.0,0,0.0,25,25,2024-09-11,681.0,False,False,2026-07-24,,,"illiquid: Rs4 lakh median daily turnover (floor Rs50 lakh); only 39 trades/day median — one operator's book, not a market","illiquid: Rs4 lakh median daily turnover (floor Rs50 lakh); only 39 trades/day median — one operator's book, not a market"
S&SPOWER,S&S Power Switchgears Limited,EQ,,347.3,,0.075,0.019,85.5,2170.5,5.0,2,0.083,24,24,1995-09-27,11258.0,False,False,2026-07-24,,,"5% circuit band — cannot exit on bad news; illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh); only 85 trades/day median — one operator's book, not a market","5% circuit band — cannot exit on bad news; illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh); only 85 trades/day median — one operator's book, not a market"
SAATVIKGL,Saatvik Green Energy Limited,EQ,,440.55,5595.0,4.29,2.072,3943.0,99050.0,10.0,0,0.0,25,25,2025-09-26,301.0,True,False,2026-07-24,,,"listed 301d ago — under a year of history, no trend to read","listed 301d ago — under a year of history, no trend to read"
SABEVENTS,Sab Events & Governance Now Media Limited,EQ,price,7.67,,0.015,0.004,60.0,19977.0,5.0,2,0.222,9,9,2016-09-15,3599.0,False,False,2026-07-24,0.0,,"GSM stage 0 — exchange surveillance, periodic call auction; 5% circuit band — cannot exit on bad news; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 60 trades/day median — one operator's book, not a market; closed at circuit on 22% of sessions — a stop cannot fill in a locked market","GSM stage 0 — exchange surveillance, periodic call auction; 5% circuit band — cannot exit on bad news; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 60 trades/day median — one operator's book, not a market; closed at circuit on 22% of sessions — a stop cannot fill in a locked market"
SADBHAV,Sadbhav Engineering Limited,EQ,price,7.9,,0.116,0.039,377.0,138953.0,10.0,0,0.0,25,25,2006-03-01,7450.0,False,False,2026-07-24,,,illiquid: Rs12 lakh median daily turnover (floor Rs50 lakh),illiquid: Rs12 lakh median daily turnover (floor Rs50 lakh)
SAFARI,Safari Industries (India) Limited,EQ,,1538.9,7925.0,4.232,1.873,4249.0,26406.0,20.0,0,0.0,25,25,2019-09-12,2507.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
SAGARDEEP,Sagardeep Alloys Limited,EQ,price,25.16,,0.009,0.002,54.0,3659.0,20.0,0,0.0,25,25,2019-01-25,2737.0,False,False,2026-07-24,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 54 trades/day median — one operator's book, not a market","illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 54 trades/day median — one operator's book, not a market"
SAGCEM,Sagar Cements Limited,EQ,,177.54,2321.0,0.789,0.287,1301.0,44791.0,20.0,0,0.0,25,25,2007-01-29,7116.0,False,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
SAGILITY,SAGILITY LIMITED,EQ,,40.42,18922.0,75.696,33.996,44398.0,18644024.0,20.0,0,0.0,25,25,2024-11-12,619.0,True,False,2026-07-24,,,"not penny/nano — too big on both arms: a Rs40 share of a Rs18,922 Cr company (the price arm's ceiling is Rs5,000 Cr — a cheap share is not a small company)",
SAHLIBHFI,Shalibhadra Finance Limited,EQ,price,77.93,,0.084,0.005,85.0,10904.0,20.0,0,0.0,25,25,2026-04-10,105.0,False,False,2026-07-24,,,"listed 105d ago — under a year of history, no trend to read; illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh); only 85 trades/day median — one operator's book, not a market","listed 105d ago — under a year of history, no trend to read; illiquid: Rs8 lakh median daily turnover (floor Rs50 lakh); only 85 trades/day median — one operator's book, not a market"
SAHYADRI,Sahyadri Industries Limited,EQ,,281.25,,0.093,0.024,143.0,3266.0,20.0,0,0.0,25,25,2023-04-06,1205.0,False,False,2026-07-24,,,"illiquid: Rs9 lakh median daily turnover (floor Rs50 lakh); only 143 trades/day median — one operator's book, not a market","illiquid: Rs9 lakh median daily turnover (floor Rs50 lakh); only 143 trades/day median — one operator's book, not a market"
SAIL,Steel Authority of India Limited,EQ,,161.45,70169.0,195.742,140.672,58943.0,11731829.0,,0,0.0,25,25,1995-07-06,11341.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
SAILIFE,Sai Life Sciences Limited,EQ,,1232.9,26174.0,43.48,20.518,23711.0,353218.0,20.0,0,0.0,25,25,2024-12-18,583.0,True,False,2026-07-24,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,
